taxon_id	parent_taxon_id	taxon_rank_id	epithet	author	year	code	vernacular_names	use_parentheses
215555	1004130	17	Macaria brunneata	Thunberg	1784	urn:lsid:dyntaxa.se:Taxon:215555	ockragul buskmätare:swe	1
215556	1004130	17	Macaria loricaria	Eversmann	1837	urn:lsid:dyntaxa.se:Taxon:215556	nordisk buskmätare:swe	1
215558	1004130	17	Macaria fusca	Thunberg	1792	urn:lsid:dyntaxa.se:Taxon:215558	dvärgmätare:swe	1
215557	1004131	17	Chiasmia clathrata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215557	rutig buskmätare:swe	1
215558	1004132	17	Macaria fusca	Thunberg	1792	urn:lsid:dyntaxa.se:Taxon:215558	dvärgmätare:swe	1
215559	1004133	17	Cepphis advenaria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215559	skäckmätare:swe	1
215560	1004134	17	Petrophora chlorosata	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:215560	ormbunksmätare:swe	1
215561	1004135	17	Plagodis pulveraria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215561	violettpudrad skymningsmätare:swe	1
215562	1004135	17	Plagodis dolabraria	Linnaeus	1767	urn:lsid:dyntaxa.se:Taxon:215562	tvärstrimmig smalvingemätare:swe	1
101496	1004136	17	Pachycnemia hippocastanaria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:101496	mottmätare:swe	1
215564	1004137	17	Opisthograptis luteolata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215564	citronmätare:swe	1
215565	1004138	17	Epione repandaria	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215565	snedbandad spetsmätare:swe	1
215566	1004138	17	Epione vespertaria	Linnaeus	1767	urn:lsid:dyntaxa.se:Taxon:215566	tvärbandad spetsmätare:swe	1
215567	1004139	17	Pseudopanthera macularia	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215567	pantermätare:swe	1
101127	1004140	17	Hypoxystis pluviaria	Fabricius	1775	urn:lsid:dyntaxa.se:Taxon:101127	spetsvingemätare:swe	1
215569	1004141	17	Apeira syringaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215569	syrenmätare:swe	1
215570	1004142	17	Ennomos autumnaria	Werneburg	1859	urn:lsid:dyntaxa.se:Taxon:215570	höstflikmätare:swe	1
215571	1004142	17	Ennomos quercinaria	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215571	bokflikmätare:swe	1
215572	1004142	17	Ennomos alniaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215572	alflikmätare:swe	1
215573	1004142	17	Ennomos fuscantaria	Haworth	1809	urn:lsid:dyntaxa.se:Taxon:215573	violettbrun flikmätare:swe	1
215574	1004142	17	Ennomos erosaria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215574	ekflikmätare:swe	1
215575	1004143	17	Selenia dentaria	Fabricius	1775	urn:lsid:dyntaxa.se:Taxon:215575	allmän månmätare:swe	1
215576	1004143	17	Selenia lunularia	Hübner	1788	urn:lsid:dyntaxa.se:Taxon:215576	urringad månmätare:swe	1
215577	1004143	17	Selenia tetralunaria	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215577	rödbrun månmätare:swe	1
215578	1004144	17	Odontopera bidentata	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:215578	tandmätare:swe	1
215579	1004145	17	Crocallis elinguaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215579	ockragul rovmätare:swe	1
215580	1004146	17	Ourapteryx sambucaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215580	svansmätare:swe	1
215581	1004147	17	Colotois pennaria	Linnaeus	1761	urn:lsid:dyntaxa.se:Taxon:215581	spinnarmätare:swe	1
215582	1004148	17	Angerona prunaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215582	plommonmätare:swe	1
215583	1004149	17	Apocheima hispidaria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215583	taggig vintermätare:swe	1
215584	1004150	17	Phigalia pilosaria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215584	grå fjädermätare:swe	1
101249	1004151	17	Lycia zonaria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:101249	ringlad vintermätare:swe	1
215585	1004151	17	Lycia hirtaria	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:215585	lurvig vintermätare:swe	1
215586	1004151	17	Lycia lapponaria	Boisduval	1840	urn:lsid:dyntaxa.se:Taxon:215586	lapsk vintermätare:swe	1
215588	1004151	17	Lycia pomonaria	Hübner	1790	urn:lsid:dyntaxa.se:Taxon:215588	äpplevintermätare:swe	1
215589	1004152	17	Biston strataria	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215589	brunaktig vintermätare:swe	1
215590	1004152	17	Biston betularia	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215590	stor björkmätare:swe	1
215591	1004153	17	Agriopis leucophaearia	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215591	svartbandad frostmätare:swe	1
215592	1004153	17	Agriopis aurantiaria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215592	guldgul frostmätare:swe	1
215593	1004153	17	Agriopis marginaria	Fabricius	1776	urn:lsid:dyntaxa.se:Taxon:215593	grågul frostmätare:swe	1
215594	1004154	17	Erannis defoliaria	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:215594	lindmätare:swe	1
215595	1004155	17	Peribatodes rhomboidaria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215595	fruktträdslavmätare:swe	1
215596	1004155	17	Peribatodes secundaria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215596	granlavmätare:swe	1
215597	1004156	17	Selidosema brunnearia	Villers	1789	urn:lsid:dyntaxa.se:Taxon:215597	hedmätare:swe	1
215598	1004157	17	Cleora cinctaria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215598	vitgördlad lavmätare:swe	1
215599	1004158	17	Deileptenia ribeata	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:215599	barrskogslavmätare:swe	1
100230	1004159	17	Alcis jubata	Thunberg	1788	urn:lsid:dyntaxa.se:Taxon:100230	skägglavmätare:swe	1
215600	1004159	17	Alcis repandata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215600	vågbräddad lavmätare:swe	1
215602	1004160	17	Arichanna melanaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215602	torvmossemätare:swe	1
215603	1004161	17	Hypomecis roboraria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215603	stor eklavmätare:swe	1
215604	1004161	17	Hypomecis punctinalis	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:215604	ringad eklavmätare:swe	1
215605	1004162	17	Cleorodes lichenaria	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215605	grönaktig lavmätare:swe	1
100978	1004163	17	Fagivorina arenaria	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:100978	vit lavmätare:swe	1
215607	1004164	17	Ectropis crepuscularia	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215607	dubbelvågig lavmätare:swe	1
236323	1004164	17	Ectropis species	sensu Bengtsson et al.	2015	urn:lsid:dyntaxa.se:Taxon:236323	skymningslavmätare:swe	
215609	1004165	17	Paradarisa consonaria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215609	fyrkantsfläckad lavmätare:swe	1
215610	1004166	17	Parectropis similaria	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215610	grågul lavmätare:swe	1
215611	1004167	17	Aethalura punctulata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215611	allavmätare:swe	1
215612	1004168	17	Ematurga atomaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215612	allmän ängsmätare:swe	1
215613	1004169	17	Bupalus piniaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215613	tallmätare:swe	1
215614	1004170	17	Cabera pusaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215614	snövit streckmätare:swe	1
215615	1004170	17	Cabera exanthemata	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:215615	gulvit streckmätare:swe	1
215616	1004171	17	Lomographa bimaculata	Fabricius	1775	urn:lsid:dyntaxa.se:Taxon:215616	tvåfärgad atlasmätare:swe	1
215617	1004171	17	Lomographa temerata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215617	tvåbandad atlasmätare:swe	1
215618	1004172	17	Aleucis distinctata	Herrich-Schäffer	1839	urn:lsid:dyntaxa.se:Taxon:215618		1
215619	1004173	17	Theria rupicapraria	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215619	brunaktig frostmätare:swe	1
215620	1004174	17	Campaea margaritaria	Linnaeus	1761	urn:lsid:dyntaxa.se:Taxon:215620	blekgrön halvmätare:swe	1
215621	1004175	17	Hylaea fasciaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215621	barrskogsmätare:swe	1
215622	1004176	17	Gnophos obfuscata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215622	stor ringmätare:swe	1
215623	1004177	17	Charissa obscurata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215623	svartgrå ringmätare:swe	1
215624	1004178	17	Elophos vittaria	Thunberg	1788	urn:lsid:dyntaxa.se:Taxon:215624	nordisk ringmätare:swe	1
215625	1004179	17	Glacies coracina	Esper	1805	urn:lsid:dyntaxa.se:Taxon:215625	svartgrå fjällmätare:swe	1
215626	1004180	17	Siona lineata	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:215626	svartribbad vitvingemätare:swe	1
100876	1004181	17	Dyscia fagaria	Thunberg	1784	urn:lsid:dyntaxa.se:Taxon:100876	skuggmätare:swe	1
215628	1004182	17	Perconia strigillaria	Hübner	1787	urn:lsid:dyntaxa.se:Taxon:215628	pudermätare:swe	1
215629	1004183	17	Epirranthis diversata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215629	vårmätare:swe	1
215630	1004184	17	Alsophila aescularia	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215630	ullgumpsmätare:swe	1
101653	1004185	17	Pseudoterpna pruinata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:101653	daggig ginstmätare:swe	1
215632	1004186	17	Geometra papilionaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215632	dagfjärilsmätare:swe	1
215633	1004187	17	Comibaena bajularia	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215633	fläckig smaragdmätare:swe	1
215634	1004188	17	Hemithea aestivaria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215634	brunfläckig lundmätare:swe	1
215635	1004189	17	Chlorissa viridata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215635	ljunglundmätare:swe	1
215636	1004190	17	Thalera fimbrialis	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:215636	tandad lundmätare:swe	1
101061	1004191	17	Hemistola chrysoprasaria	Esper	1795	urn:lsid:dyntaxa.se:Taxon:101061	smaragdgrön lundmätare:swe	1
215638	1004192	17	Jodis lactearia	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215638	vitgrön lundmätare:swe	1
215639	1004192	17	Jodis putata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215639	blåbärslundmätare:swe	1
100774	1004193	17	Cyclophora porata	Linnaeus	1767	urn:lsid:dyntaxa.se:Taxon:100774	brunvattrad gördelmätare:swe	1
215640	1004193	17	Cyclophora pendularia	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:215640	pilgördelmätare:swe	1
215641	1004193	17	Cyclophora annularia	Fabricius	1775	urn:lsid:dyntaxa.se:Taxon:215641	lönngördelmätare:swe	1
215642	1004193	17	Cyclophora albipunctata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215642	björkgördelmätare:swe	1
215643	1004193	17	Cyclophora puppillaria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215643	vandrande gördelmätare:swe	1
215645	1004193	17	Cyclophora quercimontaria	Bastelberger	1897	urn:lsid:dyntaxa.se:Taxon:215645	backgördelmätare:swe	1
215646	1004193	17	Cyclophora punctaria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215646	ekgördelmätare:swe	1
215647	1004193	17	Cyclophora linearia	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215647	bokgördelmätare:swe	1
215648	1004194	17	Timandra griseata	W.Petersen	1902	urn:lsid:dyntaxa.se:Taxon:215648	grå syremätare:swe	
215649	1004194	17	Timandra comae	Schmidt	1931	urn:lsid:dyntaxa.se:Taxon:215649	gul syremätare:swe	
101749	1004195	17	Scopula marginepunctata	Goeze	1781	urn:lsid:dyntaxa.se:Taxon:101749	gulgrå lövmätare:swe	1
101750	1004195	17	Scopula ornata	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:101750	prydlig lövmätare:swe	1
101751	1004195	17	Scopula virgulata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:101751	snedstreckad lövmätare:swe	1
215650	1004195	17	Scopula immorata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215650	gråbandad lövmätare:swe	1
215651	1004195	17	Scopula corrivalaria	Kretschmar	1862	urn:lsid:dyntaxa.se:Taxon:215651		1
215652	1004195	17	Scopula nigropunctata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215652	svartpunkterad lövmätare:swe	1
215655	1004195	17	Scopula decorata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215655	blåfläckad lövmätare:swe	1
215656	1004195	17	Scopula rubiginata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215656	rödlätt lövmätare:swe	1
215658	1004195	17	Scopula incanata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215658	ljusgrå lövmätare:swe	1
215659	1004195	17	Scopula imitaria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215659		1
215660	1004195	17	Scopula immutata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215660	ängslövmätare:swe	1
215661	1004195	17	Scopula frigidaria	Möschler	1860	urn:lsid:dyntaxa.se:Taxon:215661	gråbrun lövmätare:swe	
215662	1004195	17	Scopula ternata	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:215662	blåbärslövmätare:swe	
215663	1004195	17	Scopula floslactata	Haworth	1809	urn:lsid:dyntaxa.se:Taxon:215663	blekgul lövmätare:swe	1
101133	1004196	17	Idaea dilutaria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:101133	sidenglänsande lövmätare:swe	1
101134	1004196	17	Idaea trigeminata	Haworth	1809	urn:lsid:dyntaxa.se:Taxon:101134	brunfläckad lövmätare:swe	1
215664	1004196	17	Idaea ochrata	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:215664	ockralövmätare:swe	1
215665	1004196	17	Idaea serpentata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215665	ockragul lövmätare:swe	1
215666	1004196	17	Idaea muricata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215666	rödpudrad lövmätare:swe	1
215667	1004196	17	Idaea sylvestraria	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215667	halmfärgad lövmätare:swe	1
215668	1004196	17	Idaea biselata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215668	tofsfotad lövmätare:swe	1
215670	1004196	17	Idaea fuscovenosa	Goeze	1781	urn:lsid:dyntaxa.se:Taxon:215670	benfärgad lövmätare:swe	1
215671	1004196	17	Idaea humiliata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215671	rödbrämad lövmätare:swe	1
215672	1004196	17	Idaea seriata	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:215672	rislövmätare:swe	1
215673	1004196	17	Idaea dimidiata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215673	brunhörnad lövmätare:swe	1
215674	1004196	17	Idaea pallidata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215674	blek lövmätare:swe	1
215676	1004196	17	Idaea emarginata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215676	naggad lövmätare:swe	1
215677	1004196	17	Idaea aversata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215677	vinkelstreckad lövmätare:swe	1
215678	1004196	17	Idaea straminata	Borkhausen	1794	urn:lsid:dyntaxa.se:Taxon:215678	enkel lövmätare:swe	1
215679	1004196	17	Idaea maritimaria	Bruand	1846	urn:lsid:dyntaxa.se:Taxon:215679	halvenkel lövmätare:swe	1
216343	1004196	17	Idaea inquinata	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:216343	hölövmätare:swe	1
250436	1004196	17	Idaea deversaria	Herrich-Schäffer	1847	urn:lsid:dyntaxa.se:Taxon:250436	halvenkel lövmätare:swe	1
250447	1004196	17	Idaea deversaria	Herrich-Schäffer	1847	urn:lsid:dyntaxa.se:Taxon:250447	halvenkel lövmätare:swe	1
215680	1004197	17	Rhodostrophia vibicaria	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:215680	lädermätare:swe	1
215681	1004198	17	Rhodometra sacraria	Linnaeus	1767	urn:lsid:dyntaxa.se:Taxon:215681	svavelgul långbensmätare:swe	1
101256	1004199	17	Lythria cruentaria	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:101256	allmän purpurmätare:swe	1
232938	1004199	17	Lythria purpuraria	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:232938		
215683	1004200	17	Phibalapteryx virgata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215683	mellanmätare:swe	1
101753	1004201	17	Scotopteryx luridata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:101753	sen ginstbackmätare:swe	1
101754	1004201	17	Scotopteryx mucronata	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:101754	gulstreckad backmätare:swe	1
215684	1004201	17	Scotopteryx chenopodiata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215684	allmän backmätare:swe	1
215687	1004202	17	Orthonama vittata	Borkhausen	1794	urn:lsid:dyntaxa.se:Taxon:215687	tvåbandad fältmätare:swe	1
215688	1004202	17	Orthonama obstipata	Fabricius	1794	urn:lsid:dyntaxa.se:Taxon:215688	vandrarefältmätare:swe	1
101978	1004203	17	Xanthorhoe biriviata	Borkhausen	1794	urn:lsid:dyntaxa.se:Taxon:101978	springkornfältmätare:swe	1
215690	1004203	17	Xanthorhoe designata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215690	svartkantad fältmätare:swe	1
215691	1004203	17	Xanthorhoe abrasaria	Herrich-Schäffer	1855	urn:lsid:dyntaxa.se:Taxon:215691	lapsk fältmätare:swe	1
215692	1004203	17	Xanthorhoe decoloraria	Esper	1806	urn:lsid:dyntaxa.se:Taxon:215692	violettbandad fältmätare:swe	1
215693	1004203	17	Xanthorhoe spadicearia	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215693	brunröd fältmätare:swe	1
215694	1004203	17	Xanthorhoe ferrugata	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:215694	roströd fältmätare:swe	1
215695	1004203	17	Xanthorhoe quadrifasiata	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:215695	fyrbandad fältmätare:swe	1
215696	1004203	17	Xanthorhoe montanata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215696	backfältmätare:swe	1
215697	1004203	17	Xanthorhoe fluctuata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215697	svartbältad fältmätare:swe	1
215698	1004203	17	Xanthorhoe annotinata	Zetterstedt	1839	urn:lsid:dyntaxa.se:Taxon:215698	skogsfältmätare:swe	1
100562	1004204	17	Catarhoe rubidata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:100562	rödbandad fältmätare:swe	1
215700	1004204	17	Catarhoe cuculata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215700	kapuschongfältmätare:swe	1
100909	1004205	17	Epirrhoe pupillata	Thunberg	1788	urn:lsid:dyntaxa.se:Taxon:100909	Thunbergs fältmätare:swe	1
215701	1004205	17	Epirrhoe hastulata	Hübner	1790	urn:lsid:dyntaxa.se:Taxon:215701	sorgklädd fältmätare:swe	1
215703	1004205	17	Epirrhoe tristata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215703	dyster fältmätare:swe	1
215704	1004205	17	Epirrhoe alternata	Müller	1764	urn:lsid:dyntaxa.se:Taxon:215704	förväxlad fältmätare:swe	1
215705	1004205	17	Epirrhoe rivata	Hübner	1813	urn:lsid:dyntaxa.se:Taxon:215705	jämnbandad fältmätare:swe	1
215706	1004205	17	Epirrhoe galiata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215706	mårefältmätare:swe	1
100723	1004206	17	Costaconvexa polygrammata	Borkhausen	1794	urn:lsid:dyntaxa.se:Taxon:100723	mångstreckad fältmätare:swe	1
215708	1004207	17	Camptogramma bilineata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215708	gulvingad fältmätare:swe	1
215709	1004208	17	Entephria polata	Duponchel	1830	urn:lsid:dyntaxa.se:Taxon:215709	högnordisk fältmätare:swe	1
215710	1004208	17	Entephria punctipes	Curtis	1835	urn:lsid:dyntaxa.se:Taxon:215710	sidenglänsande fältmätare:swe	1
215711	1004208	17	Entephria nobiliaria	Herrich-Schäffer	1852	urn:lsid:dyntaxa.se:Taxon:215711	blågrå fältmätare:swe	1
215712	1004208	17	Entephria flavicinctata	Hübner	1813	urn:lsid:dyntaxa.se:Taxon:215712	gulpudrad fältmätare:swe	1
215713	1004208	17	Entephria caesiata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215713	allmän blåbärsfältmätare:swe	1
215714	1004209	17	Larentia clavaria	Haworth	1809	urn:lsid:dyntaxa.se:Taxon:215714	kattostmätare:swe	1
215715	1004210	17	Anticlea badiata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215715	brungul fältmätare:swe	1
215716	1004210	17	Anticlea derivata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215716	rosenfältmätare:swe	1
215717	1004211	17	Mesoleuca albicillata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215717	hallonfältmätare:swe	1
215718	1004212	17	Pelurga comitata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215718	mållmätare:swe	1
215719	1004213	17	Lampropteryx suffumata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215719	trekantsfläckad fältmätare:swe	1
215720	1004213	17	Lampropteryx otregiata	Metcalfe	1917	urn:lsid:dyntaxa.se:Taxon:215720	skogskärrfältmätare:swe	1
215721	1004214	17	Cosmorhoe ocellata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215721	ögonfläckad fältmätare:swe	1
215722	1004215	17	Eulithis prunata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215722	vitbrokig parkmätare:swe	1
215723	1004215	17	Eulithis testata	Linnaeus	1761	urn:lsid:dyntaxa.se:Taxon:215723	violettgrå parkmätare:swe	1
215724	1004215	17	Eulithis populata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215724	blåbärsparkmätare:swe	1
215725	1004215	17	Eulithis mellinata	Fabricius	1787	urn:lsid:dyntaxa.se:Taxon:215725	fransfläckad parkmätare:swe	1
215726	1004215	17	Eulithis pyraliata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215726	citrongul parkmätare:swe	1
215727	1004215	17	Eulithis pyropata	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:215727	orangebandad parkmätare:swe	1
100881	1004216	17	Ecliptopera capitata	Herrich-Schäffer	1839	urn:lsid:dyntaxa.se:Taxon:100881	gulryggig fältmätare:swe	1
215728	1004216	17	Ecliptopera silaceata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215728	gråryggig fältmätare:swe	1
215730	1004217	17	Chloroclysta siterata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215730	brungrön fältmätare:swe	1
215731	1004217	17	Chloroclysta miata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215731	grön fältmätare:swe	1
215732	1004217	17	Dysstroma citrata	Linnaeus	1761	urn:lsid:dyntaxa.se:Taxon:215732	vitfläckad fältmätare:swe	1
215733	1004217	17	Dysstroma infuscata	Tengström	1869	urn:lsid:dyntaxa.se:Taxon:215733	olivgrå fältmätare:swe	1
215734	1004217	17	Dysstroma latefasciata	Prout	1914	urn:lsid:dyntaxa.se:Taxon:215734	bredbandad fältmätare:swe	1
215735	1004217	17	Dysstroma truncata	Hufnagel	1767	urn:lsid:dyntaxa.se:Taxon:215735	tvärhuggen fältmätare:swe	1
215736	1004218	17	Cidaria fulvata	Forster	1771	urn:lsid:dyntaxa.se:Taxon:215736	citrongul fältmätare:swe	1
215737	1004219	17	Plemyria rubiginata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215737	tvåfärgad fältmätare:swe	1
215738	1004220	17	Pennithera firmata	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:215738	brunbandad fältmätare:swe	1
215739	1004221	17	Thera obeliscata	Hübner	1787	urn:lsid:dyntaxa.se:Taxon:215739	violettgrå fältmätare:swe	1
215740	1004221	17	Thera variata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215740	föränderlig fältmätare:swe	1
215741	1004221	17	Thera britannica	Turner	1925	urn:lsid:dyntaxa.se:Taxon:215741	ädelgranfältmätare:swe	1
215742	1004221	17	Thera cognata	Thunberg	1792	urn:lsid:dyntaxa.se:Taxon:215742	gråbrun fältmätare:swe	1
215743	1004221	17	Thera juniperata	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:215743	enfältmätare:swe	1
215744	1004221	17	Heterothera serraria	Lienig & Zeller	1846	urn:lsid:dyntaxa.se:Taxon:215744	finsk fältmätare:swe	1
100966	1004222	17	Eustroma reticulata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:100966	nätådrig parkmätare:swe	1
215746	1004223	17	Electrophaes corylata	Thunberg	1792	urn:lsid:dyntaxa.se:Taxon:215746	hasselfältmätare:swe	1
100699	1004224	17	Colostygia aptata	Hübner	1813	urn:lsid:dyntaxa.se:Taxon:100699	grönvit fältmätare:swe	1
215748	1004224	17	Colostygia olivata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215748	mossgrön fältmätare:swe	1
215749	1004224	17	Colostygia turbata	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:215749	mörkbrämad fältmätare:swe	1
215750	1004224	17	Colostygia pectinataria	Knoch	1781	urn:lsid:dyntaxa.se:Taxon:215750	grönaktig fältmätare:swe	1
215751	1004225	17	Hydriomena furcata	Thunberg	1784	urn:lsid:dyntaxa.se:Taxon:215751	vattrad fältmätare:swe	1
215752	1004225	17	Hydriomena impluviata	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:215752	gaffeltaggad fältmätare:swe	1
215753	1004225	17	Hydriomena ruberata	Freyer	1831	urn:lsid:dyntaxa.se:Taxon:215753	rödtonad fältmätare:swe	1
